Postal Code,ZIP_CIDE,Walk_Score
H1B,H1B 1Y1,51
H1B,H1B 1Y2,51
H1B,H1B 1Y3,51
H1B,H1B 1Y4,51
H1B,H1B 1Y5,51
H1B,H1B 1Y6,50
H1B,H1B 1Y7,50
H1B,H1B 1Y8,50
H1B,H1B 1Y9,50
H1B,H1B 1Z1,47
H1B,H1B 1Z2,43
H1B,H1B 1Z3,43
H1B,H1B 1Z4,47
H1B,H1B 1Z5,25
H1B,H1B 1Z6,25
H1B,H1B 1Z7,25
H1B,H1B 1Z8,25
H1B,H1B 1Z9,25
H1B,H1B 2A1,31
H1B,H1B 2A2,31
H1B,H1B 2A3,31
H1B,H1B 2A4,31
H1B,H1B 2A5,33
H1B,H1B 2A6,35
H1B,H1B 2A7,33
H1B,H1B 2A8,37
H1B,H1B 2A9,37
H1B,H1B 2B1,37
H1B,H1B 2B3,40
H1B,H1B 2B4,40
H1B,H1B 2B5,43
H1B,H1B 2B6,45
H1B,H1B 2B7,43
H1B,H1B 2B8,45
H1B,H1B 2B9,43
H1B,H1B 2C1,43
H1B,H1B 2C2,48
H1B,H1B 2C3,48
H1B,H1B 2C4,48
H1B,H1B 2C5,51
H1B,H1B 2C7,51
H1B,H1B 2C8,51
H1B,H1B 2C9,49
H1B,H1B 2E1,49
H1B,H1B 2E2,46
H1B,H1B 2E3,49
H1B,H1B 2E4,47
H1B,H1B 2E5,43
H1B,H1B 2E6,47
H1B,H1B 2E7,43
H1B,H1B 2E8,39
H1B,H1B 2E9,39
H1B,H1B 2G1,39
H1B,H1B 2G2,39
H1B,H1B 2G3,25
H1B,H1B 2G4,43
H1B,H1B 2G5,27
H1B,H1B 2G6,27
H1B,H1B 2G7,26
H1B,H1B 2G8,27
H1B,H1B 2G9,29
H1B,H1B 2H1,29
H1B,H1B 2H2,29
H1B,H1B 2H3,29
H1B,H1B 2H4,30
H1B,H1B 2H5,30
H1B,H1B 2H6,30
H1B,H1B 2H7,34
H1B,H1B 2H8,34
H1B,H1B 2H9,31
H1B,H1B 2J2,37
H1B,H1B 2J3,37
H1B,H1B 2J4,37
H1B,H1B 2J5,37
H1B,H1B 2J6,44
H1B,H1B 2J7,44
H1B,H1B 2J8,44
H1B,H1B 2J9,44
H1B,H1B 2K1,44
H1B,H1B 2K2,44
H1B,H1B 2K3,48
H1B,H1B 2K4,44
H1B,H1B 2K5,41
H1B,H1B 2K6,46
H1B,H1B 2K7,41
H1B,H1B 2K8,41
H1B,H1B 2K9,41
H1B,H1B 2L1,41
H1B,H1B 2L2,37
H1B,H1B 2L3,37
H1B,H1B 2L4,37
H1B,H1B 2L5,37
H1B,H1B 2L6,33
H1B,H1B 2L7,26
H1B,H1B 2L8,33
H1B,H1B 2L9,40
H1B,H1B 2M1,40
H1B,H1B 2M2,40
H1B,H1B 2M3,40
H1B,H1B 2M4,35
H1B,H1B 2M5,35
H1B,H1B 2M6,35
H1B,H1B 2M7,35
H1B,H1B 2M8,26
H1B,H1B 2M9,31
H1B,H1B 2N1,26
H1B,H1B 2N2,31
H1B,H1B 2N3,26
H1B,H1B 2N4,26
H1B,H1B 2N5,20
H1B,H1B 2N6,20
H1B,H1B 2N7,23
H1B,H1B 2N8,23
H1B,H1B 2N9,26
H1B,H1B 2P1,26
H1B,H1B 2P2,27
H1B,H1B 2P3,27
H1B,H1B 2P4,25
H1B,H1B 2P5,24
H1B,H1B 2P6,28
H1B,H1B 2P7,28
H1B,H1B 2P8,31
H1B,H1B 2P9,31
H1B,H1B 2R1,36
H1B,H1B 2R2,33
H1B,H1B 2R3,37
H1B,H1B 2R4,33
H1B,H1B 2R5,33
H1B,H1B 2R6,28
H1B,H1B 2R7,28
H1B,H1B 2R8,28
H1B,H1B 2R9,23
H1B,H1B 2S1,23
H1B,H1B 2S2,18
H1B,H1B 2S3,16
H1B,H1B 2S4,16
H1B,H1B 2S5,23
H1B,H1B 2S6,24
H1B,H1B 2S7,25
H1B,H1B 2S8,24
H1B,H1B 2S9,23
H1B,H1B 2T1,31
H1B,H1B 2T2,29
H1B,H1B 2T3,29
H1B,H1B 2T4,24
H1B,H1B 2T5,16
H1B,H1B 2T6,16
H1B,H1B 2T7,9
H1B,H1B 2V1,46
H1B,H1B 2V3,18
H1B,H1B 2V5,19
H1B,H1B 2V6,19
H1B,H1B 2V7,19
H1B,H1B 2V9,21
H1B,H1B 2W1,22
H1B,H1B 2W2,22
H1B,H1B 2W3,22
H1B,H1B 2W4,22
H1B,H1B 2W5,22
H1B,H1B 2W6,22
H1B,H1B 2W7,22
H1B,H1B 2W9,21
H1B,H1B 2X1,22
H1B,H1B 2X2,21
H1B,H1B 2X3,22
H1B,H1B 2X4,67
H1B,H1B 2X5,22
H1B,H1B 2X6,22
H1B,H1B 2X7,25
H1B,H1B 2X8,25
H1B,H1B 2X9,25
H1B,H1B 2Y1,29
H1B,H1B 2Y2,26
H1B,H1B 2Y3,30
H1B,H1B 2Y4,30
H1B,H1B 2Y5,30
H1B,H1B 2Y7,27
H1B,H1B 2Y8,30
H1B,H1B 2Y9,33
H1B,H1B 2Z1,22
H1B,H1B 2Z2,25
H1B,H1B 2Z3,25
H1B,H1B 2Z4,22
H1B,H1B 2Z5,22
H1B,H1B 2Z6,18
H1B,H1B 2Z7,18
H1B,H1B 2Z9,20
H1B,H1B 3A1,20
H1B,H1B 3A2,22
H1B,H1B 3A3,25
H1B,H1B 3A4,27
H1B,H1B 3A5,27
H1B,H1B 3A7,24
H1B,H1B 3A8,38
H1B,H1B 3A9,49
H1B,H1B 3B1,60
H1B,H1B 3B2,56
H1B,H1B 3B3,64
H1B,H1B 3B4,66
H1B,H1B 3B5,17
H1B,H1B 3B6,25
H1B,H1B 3B7,64
H1B,H1B 3B8,58
H1B,H1B 3B9,61
H1B,H1B 3C1,66
H1B,H1B 3C2,61
H1B,H1B 3C3,61
H1B,H1B 3C4,16
H1B,H1B 3C5,23
H1B,H1B 3C6,27
H1B,H1B 3C7,23
H1B,H1B 3C8,26
H1B,H1B 3C9,58
H1B,H1B 3E1,52
H1B,H1B 3E2,16
H1B,H1B 3E3,14
H1B,H1B 3E4,20
H1B,H1B 3E5,20
H1B,H1B 3E6,33
H1B,H1B 3E7,33
H1B,H1B 3E8,39
H1B,H1B 3E9,30
H1B,H1B 3G1,39
H1B,H1B 3G2,47
H1B,H1B 3G3,52
H1B,H1B 3G4,51
H1B,H1B 3G5,51
H1B,H1B 3G6,61
H1B,H1B 3G7,52
H1B,H1B 3G8,60
H1B,H1B 3G9,16
H1B,H1B 3H1,16
H1B,H1B 3H2,23
H1B,H1B 3H3,26
H1B,H1B 3H4,31
H1B,H1B 3H5,26
H1B,H1B 3H6,39
H1B,H1B 3H7,39
H1B,H1B 3H8,43
H1B,H1B 3H9,43
H1B,H1B 3J1,47
H1B,H1B 3J2,47
H1B,H1B 3J3,51
H1B,H1B 3J4,51
H1B,H1B 3J5,52
H1B,H1B 3J6,53
H1B,H1B 3J7,51
H1B,H1B 3J8,51
H1B,H1B 3J9,52
H1B,H1B 3K1,52
H1B,H1B 3K2,24
H1B,H1B 3K3,16
H1B,H1B 3K4,26
H1B,H1B 3K5,26
H1B,H1B 3K6,31
H1B,H1B 3K7,31
H1B,H1B 3K8,43
H1B,H1B 3K9,43
H1B,H1B 3L1,47
H1B,H1B 3L2,43
H1B,H1B 3L3,47
H1B,H1B 3L4,47
H1B,H1B 3L5,51
H1B,H1B 3L6,51
H1B,H1B 3L7,53
H1B,H1B 3L8,53
H1B,H1B 3L9,52
H1B,H1B 3M1,53
H1B,H1B 3M2,51
H1B,H1B 3M3,52
H1B,H1B 3M4,24
H1B,H1B 3M5,24
H1B,H1B 3M6,31
H1B,H1B 3M7,31
H1B,H1B 3M9,37
H1B,H1B 3N1,31
H1B,H1B 3N2,43
H1B,H1B 3N3,43
H1B,H1B 3N4,47
H1B,H1B 3N5,47
H1B,H1B 3N6,54
H1B,H1B 3N7,50
H1B,H1B 3N8,51
H1B,H1B 3N9,53
H1B,H1B 3P1,53
H1B,H1B 3P2,52
H1B,H1B 3P3,52
H1B,H1B 3P4,51
H1B,H1B 3P5,51
H1B,H1B 3P6,29
H1B,H1B 3P7,24
H1B,H1B 3P8,31
H1B,H1B 3P9,31
H1B,H1B 3R1,41
H1B,H1B 3R2,41
H1B,H1B 3R3,46
H1B,H1B 3R4,46
H1B,H1B 3R5,49
H1B,H1B 3R6,47
H1B,H1B 3R7,53
H1B,H1B 3R8,53
H1B,H1B 3R9,54
H1B,H1B 3S1,54
H1B,H1B 3S2,54
H1B,H1B 3S3,53
H1B,H1B 3S4,52
H1B,H1B 3S5,51
H1B,H1B 3S6,51
H1B,H1B 3S7,29
H1B,H1B 3S8,29
H1B,H1B 3S9,31
H1B,H1B 3T1,36
H1B,H1B 3T2,41
H1B,H1B 3T3,41
H1B,H1B 3T4,46
H1B,H1B 3T5,46
H1B,H1B 3T6,49
H1B,H1B 3T7,51
H1B,H1B 3T8,53
H1B,H1B 3T9,53
H1B,H1B 3V1,54
H1B,H1B 3V2,54
H1B,H1B 3V3,53
H1B,H1B 3V4,53
H1B,H1B 3V5,53
H1B,H1B 3V6,53
H1B,H1B 3V7,51
H1B,H1B 3V8,51
H1B,H1B 3V9,29
H1B,H1B 3W1,36
H1B,H1B 3W2,36
H1B,H1B 3W3,44
H1B,H1B 3W4,44
H1B,H1B 3W5,46
H1B,H1B 3W6,48
H1B,H1B 3W7,51
H1B,H1B 3W8,51
H1B,H1B 3W9,53
H1B,H1B 3X1,53
H1B,H1B 3X2,54
H1B,H1B 3X3,54
H1B,H1B 3X4,55
H1B,H1B 3X5,55
H1B,H1B 3X6,54
H1B,H1B 3X7,53
H1B,H1B 3X8,51
H1B,H1B 3X9,51
H1B,H1B 3Y1,40
H1B,H1B 3Y2,36
H1B,H1B 3Y3,44
H1B,H1B 3Y4,48
H1B,H1B 3Y5,52
H1B,H1B 3Y6,53
H1B,H1B 3Y7,52
H1B,H1B 3Y8,54
H1B,H1B 3Y9,55
H1B,H1B 3Z1,54
H1B,H1B 3Z2,54
H1B,H1B 3Z3,53
H1B,H1B 3Z4,24
H1B,H1B 3Z5,24
H1B,H1B 3Z6,27
H1B,H1B 3Z7,33
H1B,H1B 3Z8,41
H1B,H1B 3Z9,40
H1B,H1B 4A1,78
H1B,H1B 4A2,52
H1B,H1B 4A4,53
H1B,H1B 4A5,53
H1B,H1B 4A6,54
H1B,H1B 4A7,53
H1B,H1B 4A8,53
H1B,H1B 4B1,20
H1B,H1B 4B2,27
H1B,H1B 4B3,6
H1B,H1B 4B4,7
H1B,H1B 4B6,24
H1B,H1B 4B7,24
H1B,H1B 4B8,24
H1B,H1B 4B9,27
H1B,H1B 4C1,27
H1B,H1B 4C2,30
H1B,H1B 4C3,33
H1B,H1B 4C4,53
H1B,H1B 4C5,24
H1B,H1B 4C6,27
H1B,H1B 4C7,33
H1B,H1B 4C8,33
H1B,H1B 4C9,39
H1B,H1B 4E1,41
H1B,H1B 4E2,52
H1B,H1B 4E3,52
H1B,H1B 4E4,53
H1B,H1B 4E5,54
H1B,H1B 4E6,54
H1B,H1B 4E7,52
H1B,H1B 4E8,53
H1B,H1B 4E9,25
H1B,H1B 4G1,25
H1B,H1B 4G2,25
H1B,H1B 4G3,25
H1B,H1B 4G4,33
H1B,H1B 4G5,33
H1B,H1B 4G6,39
H1B,H1B 4G7,39
H1B,H1B 4G8,50
H1B,H1B 4G9,52
H1B,H1B 4H1,52
H1B,H1B 4H2,53
H1B,H1B 4H3,54
H1B,H1B 4H4,53
H1B,H1B 4H5,51
H1B,H1B 4H6,52
H1B,H1B 4H7,53
H1B,H1B 4H8,50
H1B,H1B 4H9,29
H1B,H1B 4J1,29
H1B,H1B 4J2,39
H1B,H1B 4J3,39
H1B,H1B 4J4,46
H1B,H1B 4J5,50
H1B,H1B 4J6,50
H1B,H1B 4J7,48
H1B,H1B 4J8,54
H1B,H1B 4J9,46
H1B,H1B 4K1,46
H1B,H1B 4K2,49
H1B,H1B 4K3,29
H1B,H1B 4K4,29
H1B,H1B 4K5,35
H1B,H1B 4K6,34
H1B,H1B 4K7,40
H1B,H1B 4K8,46
H1B,H1B 4K9,50
H1B,H1B 4L1,50
H1B,H1B 4L2,48
H1B,H1B 4L3,48
H1B,H1B 4L4,45
H1B,H1B 4L5,51
H1B,H1B 4L6,46
H1B,H1B 4L7,46
H1B,H1B 4L8,23
H1B,H1B 4L9,25
H1B,H1B 4M1,35
H1B,H1B 4M2,35
H1B,H1B 4M3,40
H1B,H1B 4M5,40
H1B,H1B 4M6,45
H1B,H1B 4M7,45
H1B,H1B 4M8,48
H1B,H1B 4M9,45
H1B,H1B 4N1,40
H1B,H1B 4N2,23
H1B,H1B 4N3,23
H1B,H1B 4N4,29
H1B,H1B 4N5,29
H1B,H1B 4N6,40
H1B,H1B 4N7,40
H1B,H1B 4N8,45
H1B,H1B 4N9,45
H1B,H1B 4P1,23
H1B,H1B 4P2,22
H1B,H1B 4P3,31
H1B,H1B 4P4,29
H1B,H1B 4P7,40
H1B,H1B 4P8,45
H1B,H1B 4P9,5
H1B,H1B 4R1,22
H1B,H1B 4R2,22
H1B,H1B 4R3,25
H1B,H1B 4R4,27
H1B,H1B 4R5,37
H1B,H1B 4R6,37
H1B,H1B 4R7,43
H1B,H1B 4R8,43
H1B,H1B 4R9,21
H1B,H1B 4S1,24
H1B,H1B 4S2,27
H1B,H1B 4S3,27
H1B,H1B 4S4,33
H1B,H1B 4S5,33
H1B,H1B 4S6,38
H1B,H1B 4S7,43
H1B,H1B 4S8,19
H1B,H1B 4S9,67
H1B,H1B 4T1,22
H1B,H1B 4T2,22
H1B,H1B 4T3,31
H1B,H1B 4T4,30
H1B,H1B 4T5,37
H1B,H1B 4T7,25
H1B,H1B 4T8,25
H1B,H1B 4T9,29
H1B,H1B 4V1,31
H1B,H1B 4V2,35
H1B,H1B 4V3,36
H1B,H1B 4V4,21
H1B,H1B 4V6,32
H1B,H1B 4V7,32
H1B,H1B 4V8,27
H1B,H1B 4V9,26
H1B,H1B 4W3,1
H1B,H1B 4W4,20
H1B,H1B 4W5,22
H1B,H1B 4W6,22
H1B,H1B 4W7,26
H1B,H1B 4W8,27
H1B,H1B 4W9,31
H1B,H1B 4X1,31
H1B,H1B 4X2,35
H1B,H1B 4X3,40
H1B,H1B 4X5,32
H1B,H1B 4X6,33
H1B,H1B 4X7,32
H1B,H1B 4X9,22
H1B,H1B 4Y1,24
H1B,H1B 4Y2,26
H1B,H1B 4Y3,26
H1B,H1B 4Y4,29
H1B,H1B 4Y5,29
H1B,H1B 4Y6,35
H1B,H1B 4Y7,35
H1B,H1B 4Y8,33
H1B,H1B 4Y9,33
H1B,H1B 4Z2,25
H1B,H1B 4Z3,25
H1B,H1B 4Z4,21
H1B,H1B 4Z5,21
H1B,H1B 4Z6,22
H1B,H1B 4Z7,22
H1B,H1B 4Z8,22
H1B,H1B 4Z9,26
H1B,H1B 5A1,26
H1B,H1B 5A2,29
H1B,H1B 5A3,32
H1B,H1B 5A4,32
H1B,H1B 5A5,36
H1B,H1B 5A6,29
H1B,H1B 5A7,29
H1B,H1B 5A8,29
H1B,H1B 5A9,22
H1B,H1B 5B1,22
H1B,H1B 5B3,11
H1B,H1B 5B4,3
H1B,H1B 5B6,5
H1B,H1B 5B7,32
H1B,H1B 5B8,29
H1B,H1B 5B9,21
H1B,H1B 5C1,24
H1B,H1B 5C2,23
H1B,H1B 5C3,22
H1B,H1B 5C4,27
H1B,H1B 5C5,23
H1B,H1B 5C6,32
H1B,H1B 5C7,32
H1B,H1B 5C8,21
H1B,H1B 5C9,22
H1B,H1B 5E1,22
H1B,H1B 5E2,22
H1B,H1B 5E3,23
H1B,H1B 5E5,24
H1B,H1B 5E6,24
H1B,H1B 5E7,25
H1B,H1B 5E8,25
H1B,H1B 5E9,29
H1B,H1B 5G1,9
H1B,H1B 5G2,21
H1B,H1B 5G3,13
H1B,H1B 5G4,21
H1B,H1B 5G6,21
H1B,H1B 5G7,24
H1B,H1B 5G8,25
H1B,H1B 5G9,25
H1B,H1B 5H1,25
H1B,H1B 5H2,18
H1B,H1B 5H3,18
H1B,H1B 5H4,18
H1B,H1B 5H5,18
H1B,H1B 5H6,5
H1B,H1B 5H7,18
H1B,H1B 5H8,19
H1B,H1B 5H9,19
H1B,H1B 5J1,20
H1B,H1B 5J2,1
H1B,H1B 5J3,46
H1B,H1B 5J4,37
H1B,H1B 5J5,30
H1B,H1B 5J6,25
H1B,H1B 5J7,21
H1B,H1B 5J8,21
H1B,H1B 5J9,52
H1B,H1B 5K1,52
H1B,H1B 5K2,52
H1B,H1B 5K3,52
H1B,H1B 5K4,52
H1B,H1B 5K5,52
H1B,H1B 5K8,52
H1B,H1B 5L1,35
H1B,H1B 5L2,35
H1B,H1B 5L4,38
H1B,H1B 5L5,27
H1B,H1B 5L6,21
H1B,H1B 5L7,51
H1B,H1B 5L8,24
H1B,H1B 5L9,34
H1B,H1B 5M1,34
H1B,H1B 5M2,22
H1B,H1B 5M3,28
H1B,H1B 5M4,22
H1B,H1B 5M5,37
H1B,H1B 5M7,27
H1B,H1B 5M8,59
H1B,H1B 5M9,42
H1B,H1B 5N1,15
H1B,H1B 5N2,56
H1B,H1B 5N3,28
H1B,H1B 5N4,72
H1B,H1B 5N5,41
H1B,H1B 5N6,66
H1B,H1B 5N7,52
H1B,H1B 5N8,54
H1B,H1B 5N9,10
H1B,H1B 5P1,20
H1B,H1B 5P2,54
H1B,H1B 5P3,52
H1B,H1B 5P4,12
H1B,H1B 5P5,47
H1B,H1B 5P6,59
H1B,H1B 5P7,53
H1B,H1B 5P8,1
H1B,H1B 5P9,21
H1B,H1B 5R2,51
H1B,H1B 5R3,2
H1B,H1B 5R4,36
H1B,H1B 5R5,56
H1B,H1B 5R6,21
H1B,H1B 5R7,21
H1B,H1B 5R8,40
H1B,H1B 5R9,53
H1B,H1B 5S1,30
H1B,H1B 5S2,53
H1B,H1B 5S3,73
H1B,H1B 5S4,72
H1B,H1B 5S5,66
H1B,H1B 5S6,46
H1B,H1B 5S7,44
H1B,H1B 5S8,48
H1B,H1B 5S9,46
H1B,H1B 5T1,16
H1B,H1B 5T2,38
H1B,H1B 5T3,22
H1B,H1B 5T4,47
H1B,H1B 5T5,22
H1B,H1B 5T6,46
H1B,H1B 5T7,32
H1B,H1B 5T8,52
H1B,H1B 5T9,22
H1B,H1B 5V1,38
H1B,H1B 5V2,21
H1B,H1B 5V3,7
H1B,H1B 5V4,18
H1B,H1B 5V5,20
H1B,H1B 5V6,25
H1B,H1B 5V7,45
H1B,H1B 5V8,40
H1B,H1B 5V9,33
H1B,H1B 5W1,13
H1B,H1B 5W2,42
H1B,H1B 5W3,40
H1B,H1B 5W4,20
H1B,H1B 5W5,40
H1B,H1B 5W6,1
H1B,H1B 5W7,38
H1B,H1B 5W8,0
H1B,H1B 5W9,14
H1B,H1B 5X1,7
H1B,H1B 5X2,37
H1B,H1B 5X3,15
H1B,H1B 5X4,60
H1B,H1B 5X5,28
H1B,H1B 5X6,33
H1B,H1B 5X7,8
H1B,H1B 5X8,25
H1B,H1B 5Y1,29
H1B,H1B 5Y2,29
H1B,H1B 5Y3,9
H1B,H1B 5Y4,72
H1C,H1C 0A1,3
H1C,H1C 0A2,15
H1C,H1C 0A3,15
H1C,H1C 0A4,17
H1C,H1C 0A5,17
H1C,H1C 0A6,14
H1C,H1C 0A7,19
H1C,H1C 0A8,3
H1C,H1C 0A9,5
H1C,H1C 0B1,3
H1C,H1C 0B2,1
H1C,H1C 0B3,4
H1C,H1C 0B4,4
H1C,H1C 0B5,8
H1C,H1C 0B6,4
H1C,H1C 0B7,2
H1C,H1C 0B8,10
H1C,H1C 0B9,1
H1C,H1C 0C1,1
H1C,H1C 0C2,18
H1C,H1C 0C3,2
H1C,H1C 0C4,4
H1C,H1C 0C5,3
H1C,H1C 0C6,2
H1C,H1C 0C7,0
H1C,H1C 0C8,1
H1C,H1C 0C9,2
H1C,H1C 0E1,1
H1C,H1C 0E3,12
H1C,H1C 0E4,0
H1C,H1C 0E5,0
H1C,H1C 0E6,0
H1C,H1C 0E7,0
H1C,H1C 0E8,0
H1C,H1C 0E9,0
H1C,H1C 0G1,1
H1C,H1C 1A1,15
H1C,H1C 1A2,3
H1C,H1C 1A3,11
H1C,H1C 1A4,10
H1C,H1C 1A6,8
H1C,H1C 1A8,7
H1C,H1C 1A9,3
H1C,H1C 1B1,0
H1C,H1C 1B2,1
H1C,H1C 1B3,2
H1C,H1C 1B4,3
H1C,H1C 1B5,4
H1C,H1C 1B6,3
H1C,H1C 1B7,0
H1C,H1C 1B8,0
H1C,H1C 1B9,7
H1C,H1C 1C1,0
H1C,H1C 1C2,17
H1C,H1C 1C3,16
H1C,H1C 1C4,17
H1C,H1C 1C5,16
H1C,H1C 1C6,12
H1C,H1C 1C7,12
H1C,H1C 1C8,12
H1C,H1C 1C9,12
H1C,H1C 1E1,12
H1C,H1C 1E4,18
H1C,H1C 1E6,5
H1C,H1C 1E7,7
H1C,H1C 1E8,5
H1C,H1C 1E9,23
H1C,H1C 1G1,14
H1C,H1C 1G2,12
H1C,H1C 1G3,38
H1C,H1C 1G4,8
H1C,H1C 1G5,7
H1C,H1C 1G6,15
H1C,H1C 1G7,10
H1C,H1C 1G9,12
H1C,H1C 1H1,7
H1C,H1C 1H2,4
H1C,H1C 1H6,1
H1C,H1C 1H7,1
H1C,H1C 1H8,1
H1C,H1C 1H9,6
H1C,H1C 1J1,7
H1C,H1C 1J2,4
H1C,H1C 1J3,4
H1C,H1C 1J4,11
H1C,H1C 1J5,7
H1C,H1C 1J6,6
H1C,H1C 1J7,3
H1C,H1C 1J8,3
H1C,H1C 1J9,6
H1C,H1C 1K1,10
H1C,H1C 1K2,8
H1C,H1C 1K3,0
H1C,H1C 1K4,1
H1C,H1C 1K5,7
H1C,H1C 1K6,7
H1C,H1C 1K7,6
H1C,H1C 1K8,4
H1C,H1C 1K9,5
H1C,H1C 1L1,6
H1C,H1C 1L2,6
H1C,H1C 1L3,6
H1C,H1C 1L4,5
H1C,H1C 1L5,5
H1C,H1C 1L7,10
H1C,H1C 1L9,15
H1C,H1C 1M1,17
H1C,H1C 1M2,17
H1C,H1C 1M3,15
H1C,H1C 1M4,15
H1C,H1C 1M5,12
H1C,H1C 1M6,18
H1C,H1C 1M7,17
H1C,H1C 1M8,16
H1C,H1C 1M9,15
H1C,H1C 1N1,12
H1C,H1C 1N2,12
H1C,H1C 1N3,24
H1C,H1C 1N4,19
H1C,H1C 1N5,19
H1C,H1C 1N6,13
H1C,H1C 1N7,16
H1C,H1C 1N8,9
H1C,H1C 1N9,9
H1C,H1C 1P1,16
H1C,H1C 1P2,22
H1C,H1C 1P3,25
H1C,H1C 1P4,23
H1C,H1C 1P5,23
H1C,H1C 1P6,17
H1C,H1C 1P7,17
H1C,H1C 1P8,12
H1C,H1C 1P9,15
H1C,H1C 1R1,14
H1C,H1C 1R2,26
H1C,H1C 1R3,26
H1C,H1C 1R4,28
H1C,H1C 1R5,26
H1C,H1C 1R6,25
H1C,H1C 1R7,20
H1C,H1C 1R8,20
H1C,H1C 1R9,18
H1C,H1C 1S1,17
H1C,H1C 1S2,17
H1C,H1C 1S3,17
H1C,H1C 1S4,19
H1C,H1C 1S5,4
H1C,H1C 1S7,4
H1C,H1C 1S8,2
H1C,H1C 1S9,5
H1C,H1C 1T1,6
H1C,H1C 1T2,23
H1C,H1C 1T3,5
H1C,H1C 1T4,12
H1C,H1C 1T5,16
H1C,H1C 1T6,11
H1C,H1C 1T7,6
H1C,H1C 1T9,21
H1C,H1C 1V1,4
H1C,H1C 1V2,21
H1C,H1C 1V3,0
H1C,H1C 1V4,11
H1C,H1C 1V5,20
H1C,H1C 1V6,9
H1C,H1C 1V7,1
H1C,H1C 1V8,11
H1C,H1C 1V9,16
H1C,H1C 1W1,12
H1C,H1C 1W2,23
H1C,H1C 1W3,8
H1C,H1C 1W4,13
H1C,H1C 1W5,16
H1C,H1C 1W6,19
H1C,H1C 1W7,19
H1C,H1C 1W8,21
H1C,H1C 1W9,8
H1C,H1C 1X1,6
H1C,H1C 1X2,2
H1C,H1C 1X3,13
H1C,H1C 1X4,19
H1C,H1C 1X5,15
H1C,H1C 1X6,16
H1C,H1C 1X7,22
H1C,H1C 1X8,1
H1C,H1C 1X9,12
H1C,H1C 1Y1,12
H1C,H1C 1Y2,24
H1C,H1C 1Y3,10
H1C,H1C 1Y4,5
H1C,H1C 1Y5,4
H1C,H1C 1Y6,6
H1C,H1C 1Y7,5
H1C,H1C 1Y8,21
H1C,H1C 1Y9,15
H1C,H1C 1Z2,12
H1C,H1C 1Z3,7
H1C,H1C 1Z4,27
H1C,H1C 1Z5,8
H1C,H1C 1Z6,10
H1C,H1C 1Z7,10
H1C,H1C 1Z8,6
H1C,H1C 1Z9,16
H1C,H1C 2A1,9
H1C,H1C 2A2,14
H1C,H1C 2A3,2
H1C,H1C 2A5,21
H1C,H1C 2A6,3
H1C,H1C 2A7,3
H1C,H1C 2A8,2
H1C,H1C 2A9,1
H1C,H1C 2B1,2
H1C,H1C 2B2,9
H1C,H1C 2B3,1
H1C,H1C 2B4,2
H1C,H1C 2B5,1
H1C,H1C 2B6,2
H1C,H1C 2B7,9
H1C,H1C 2B8,26
H1C,H1C 2B9,26
H1C,H1C 2C1,15
H1C,H1C 2C2,0
H1C,H1C 2C3,0
H1C,H1C 2C4,0
H1C,H1C 2C5,11
H1C,H1C 2C7,3
H1C,H1C 2C8,3
H1C,H1C 2C9,1
H1C,H1C 2E1,2
H1C,H1C 2E2,1
H1C,H1C 2E3,2
H1C,H1C 2E4,2
H1C,H1C 2E5,1
H1C,H1C 2E6,1
H1C,H1C 2E7,1
H1C,H1C 2E8,1
H1C,H1C 2E9,1
H1C,H1C 2G1,1
H1C,H1C 2G2,14
H1C,H1C 2G3,12
H1C,H1C 2G4,2
H1C,H1C 2G5,2
H1C,H1C 2G6,3
H1C,H1C 2G7,2
H1C,H1C 2G8,2
H1C,H1C 2G9,3
H1C,H1C 2H1,1
H1C,H1C 2H2,10
H1C,H1C 2H3,1
H1C,H1C 2H4,1
H1C,H1C 2H5,18
H1C,H1C 2H7,1
H1C,H1C 2H8,4
H1C,H1C 2H9,7
H1C,H1C 2J1,20
H1C,H1C 2J2,2
H1C,H1C 2J3,8
H1C,H1C 2J4,18
H1C,H1C 2J5,1
H1C,H1C 2J6,19
H1C,H1C 2J7,1
H1C,H1C 2J8,2
H1C,H1C 2J9,1
H1C,H1C 2K2,1
H1C,H1C 2K3,2
H1C,H1C 2K4,12
H1C,H1C 2K5,1
H1C,H1C 2K6,2
H1C,H1C 2K7,18
H1C,H1C 2K8,4
H1C,H1C 2K9,2
H1C,H1C 2L1,3
H1C,H1C 2L2,0
H1C,H1C 2L3,15
H1C,H1C 2L4,2
H1C,H1C 2L5,19
H1E,H1E 0A1,50
H1E,H1E 0A2,44
H1E,H1E 0A3,24
H1E,H1E 0A5,28
H1E,H1E 0A6,32
H1E,H1E 0A7,21
H1E,H1E 0A8,25
H1E,H1E 0A9,28
H1E,H1E 0B1,23
H1E,H1E 0B2,50
H1E,H1E 0B3,55
H1E,H1E 0B5,37
H1E,H1E 0B6,46
H1E,H1E 0B7,23
H1E,H1E 0V1,49
H1E,H1E 0V2,48
H1E,H1E 0V3,42
H1E,H1E 0V4,44
H1E,H1E 0V5,45
H1E,H1E 0V6,50
H1E,H1E 0V7,40
H1E,H1E 0V8,49
H1E,H1E 0V9,49
H1E,H1E 1A1,17
H1E,H1E 1A2,18
H1E,H1E 1A3,24
H1E,H1E 1A4,13
H1E,H1E 1A5,19
H1E,H1E 1A6,16
